Simulation ID,Rules,Timestamp,Station ID,Order ID,Task Name,Event Type,Details
Simulation2,FCFS + SPT,48.00,N/A,O-62,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 9.19, Station A-2: 11.54, Station B-1: 30.61, Station B-2: 32.64, Station C-1: 14.69, Station C-2: 16.50, Station D-1: 16.76, Station D-2: 18.06, Station D-3: 18.76"
Simulation2,FCFS + SPT,48.00,N/A,O-63,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 9.19, Station A-2: 11.54, Station B-1: 30.61, Station B-2: 32.64, Station C-1: 14.69, Station C-2: 16.50, Station D-1: 16.76, Station D-2: 18.06, Station D-3: 18.76"
Simulation2,FCFS + SPT,48.13,A-1,O-56,T1,Task Complete,"TWT: 41.83, TIT: 6.30"
Simulation2,FCFS + SPT,48.13,B-1,O-56,T2,Task Added,
Simulation2,FCFS + SPT,48.13,C-1,O-56,T3,Task Added,
Simulation2,FCFS + SPT,48.13,A-1,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,48.13,A-1,O-40,T1,Order Released,Continuous Release
Simulation2,FCFS + SPT,48.13,A-1,O-40,T1,Task Added,
Simulation2,FCFS + SPT,48.13,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation2,FCFS + SPT,48.13,A-1,O-40,T1,Task Start,Process time: 3.19
Simulation2,FCFS + SPT,48.48,D-2,O-54,T4,Task Complete,"TWT: 45.08, TIT: 3.40"
Simulation2,FCFS + SPT,48.48,N/A,O-54,N/A,Order Finished,
Simulation2,FCFS + SPT,48.48,D-2,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,48.48,D-2,O-59,T4,Order Released,Continuous Release
Simulation2,FCFS + SPT,48.48,D-2,O-59,T4,Task Added,
Simulation2,FCFS + SPT,48.48,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation2,FCFS + SPT,48.48,D-2,O-59,T4,Task Start,Process time: 3.72
Simulation2,FCFS + SPT,48.80,C-2,O-39,T3,Task Complete,"TWT: 33.31, TIT: 15.49"
Simulation2,FCFS + SPT,48.80,C-2,O-36,T3,Task Start,Process time: 1.46
Simulation2,FCFS + SPT,48.81,B-2,O-43,T2,Task Complete,"TWT: 38.81, TIT: 10.00"
Simulation2,FCFS + SPT,48.81,N/A,O-43,N/A,Order Finished,
Simulation2,FCFS + SPT,48.81,B-2,O-39,T2,Task Start,Process time: 9.53
Simulation2,FCFS + SPT,48.91,D-3,O-29,T4,Task Complete,"TWT: 43.77, TIT: 5.14"
Simulation2,FCFS + SPT,48.91,N/A,O-29,N/A,Order Finished,
Simulation2,FCFS + SPT,48.91,D-3,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,48.91,D-3,O-61,T4,Order Released,Continuous Release
Simulation2,FCFS + SPT,48.91,D-3,O-61,T4,Task Added,
Simulation2,FCFS + SPT,48.91,D-3,N/A,N/A,Idle End,Idle duration: 0.00
Simulation2,FCFS + SPT,48.91,D-3,O-61,T4,Task Start,Process time: 3.85
Simulation2,FCFS + SPT,49.06,N/A,O-64,N/A,Order Arrival,4 tasks included
Simulation2,FCFS + SPT,49.43,B-1,O-27,T2,Task Complete,"TWT: 35.11, TIT: 14.32"
Simulation2,FCFS + SPT,49.43,N/A,O-27,N/A,Order Finished,
Simulation2,FCFS + SPT,49.43,B-1,O-56,T2,Task Start,Process time: 4.62
Simulation2,FCFS + SPT,49.68,D-1,O-57,T4,Task Complete,"TWT: 46.35, TIT: 3.33"
Simulation2,FCFS + SPT,49.68,A-2,O-57,T1,Task Added,
Simulation2,FCFS + SPT,49.68,D-1,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,49.94,N/A,O-65,N/A,Order Arrival,4 tasks included
Simulation2,FCFS + SPT,49.94,D-1,O-65,T4,Order Released,Continuous Release
Simulation2,FCFS + SPT,49.94,D-1,O-65,T4,Task Added,
Simulation2,FCFS + SPT,49.94,D-1,N/A,N/A,Idle End,Idle duration: 0.26
Simulation2,FCFS + SPT,49.94,D-1,O-65,T4,Task Start,Process time: 4.60
Simulation2,FCFS + SPT,50.26,C-2,O-36,T3,Task Complete,"TWT: 34.77, TIT: 15.49"
Simulation2,FCFS + SPT,50.26,C-2,O-47,T3,Task Start,Process time: 3.21
Simulation2,FCFS + SPT,50.63,N/A,O-66,N/A,Order Arrival,1 tasks included
Simulation2,FCFS + SPT,50.66,N/A,O-67,N/A,Order Arrival,1 tasks included
Simulation2,FCFS + SPT,50.94,C-1,O-25,T3,Task Complete,"TWT: 38.65, TIT: 12.29"
Simulation2,FCFS + SPT,50.94,N/A,O-25,N/A,Order Finished,
Simulation2,FCFS + SPT,50.94,C-1,O-56,T3,Task Start,Process time: 2.59
Simulation2,FCFS + SPT,51.32,A-1,O-40,T1,Task Complete,"TWT: 45.02, TIT: 6.30"
Simulation2,FCFS + SPT,51.32,B-2,O-40,T2,Task Added,
Simulation2,FCFS + SPT,51.32,C-1,O-40,T3,Task Added,
Simulation2,FCFS + SPT,51.32,A-1,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,51.32,A-1,O-64,T1,Order Released,Continuous Release
Simulation2,FCFS + SPT,51.32,A-1,O-64,T1,Task Added,
Simulation2,FCFS + SPT,51.32,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation2,FCFS + SPT,51.32,A-1,O-64,T1,Task Start,Process time: 4.87
Simulation2,FCFS + SPT,51.47,A-2,O-58,T1,Task Complete,"TWT: 46.01, TIT: 5.46"
Simulation2,FCFS + SPT,51.47,B-1,O-58,T2,Task Added,
Simulation2,FCFS + SPT,51.47,C-1,O-58,T3,Task Added,
Simulation2,FCFS + SPT,51.47,A-2,O-57,T1,Task Start,Process time: 3.00
Simulation2,FCFS + SPT,52.00,N/A,O-41,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-45,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-46,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-48,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-51,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-52,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-53,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-55,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-60,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-62,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-63,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-66,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.00,N/A,O-67,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 15.59, Station A-2: 12.10, Station B-1: 33.37, Station B-2: 30.01, Station C-1: 17.45, Station C-2: 14.70, Station D-1: 25.22, Station D-2: 19.09, Station D-3: 17.77"
Simulation2,FCFS + SPT,52.20,D-2,O-59,T4,Task Complete,"TWT: 48.80, TIT: 3.40"
Simulation2,FCFS + SPT,52.20,A-1,O-59,T1,Task Added,
Simulation2,FCFS + SPT,52.20,D-2,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,52.32,N/A,O-68,N/A,Order Arrival,4 tasks included
Simulation2,FCFS + SPT,52.32,D-2,O-68,T4,Order Released,Continuous Release
Simulation2,FCFS + SPT,52.32,D-2,O-68,T4,Task Added,
Simulation2,FCFS + SPT,52.32,D-2,N/A,N/A,Idle End,Idle duration: 0.11
Simulation2,FCFS + SPT,52.32,D-2,O-68,T4,Task Start,Process time: 5.44
Simulation2,FCFS + SPT,52.53,N/A,O-69,N/A,Order Arrival,1 tasks included
Simulation2,FCFS + SPT,52.76,D-3,O-61,T4,Task Complete,"TWT: 47.62, TIT: 5.14"
Simulation2,FCFS + SPT,52.76,N/A,O-61,N/A,Order Finished,
Simulation2,FCFS + SPT,52.76,D-3,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,53.33,N/A,O-70,N/A,Order Arrival,5 tasks included
Simulation2,FCFS + SPT,53.33,D-3,O-70,T4,Order Released,Continuous Release
Simulation2,FCFS + SPT,53.33,D-3,O-70,T4,Task Added,
Simulation2,FCFS + SPT,53.33,D-3,N/A,N/A,Idle End,Idle duration: 0.57
Simulation2,FCFS + SPT,53.33,D-3,O-70,T4,Task Start,Process time: 4.25
Simulation2,FCFS + SPT,53.47,C-2,O-47,T3,Task Complete,"TWT: 37.98, TIT: 15.49"
Simulation2,FCFS + SPT,53.47,C-2,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,53.53,C-1,O-56,T3,Task Complete,"TWT: 41.24, TIT: 12.29"
Simulation2,FCFS + SPT,53.53,C-1,O-58,T3,Task Start,Process time: 3.66
Simulation2,FCFS + SPT,54.05,B-1,O-56,T2,Task Complete,"TWT: 39.73, TIT: 14.32"
Simulation2,FCFS + SPT,54.05,D-1,O-56,T4,Task Added,
Simulation2,FCFS + SPT,54.05,B-1,O-58,T2,Task Start,Process time: 4.10
Simulation2,FCFS + SPT,54.47,A-2,O-57,T1,Task Complete,"TWT: 49.01, TIT: 5.46"
Simulation2,FCFS + SPT,54.47,B-1,O-57,T2,Task Added,
Simulation2,FCFS + SPT,54.47,C-1,O-57,T3,Task Added,
Simulation2,FCFS + SPT,54.47,A-2,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,54.47,A-2,O-41,T1,Order Released,Continuous Release
Simulation2,FCFS + SPT,54.47,A-2,O-41,T1,Task Added,
Simulation2,FCFS + SPT,54.47,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation2,FCFS + SPT,54.47,A-2,O-41,T1,Task Start,Process time: 3.00
Simulation2,FCFS + SPT,54.54,D-1,O-65,T4,Task Complete,"TWT: 50.95, TIT: 3.59"
Simulation2,FCFS + SPT,54.54,A-1,O-65,T1,Task Added,
Simulation2,FCFS + SPT,54.54,D-1,O-56,T4,Task Start,Process time: 3.75
Simulation2,FCFS + SPT,56.00,N/A,O-45,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43, Station E-1: 9.89"
Simulation2,FCFS + SPT,56.00,N/A,O-46,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-48,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-51,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-52,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-53,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43, Station E-1: 9.89"
Simulation2,FCFS + SPT,56.00,N/A,O-55,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43, Station E-1: 9.89"
Simulation2,FCFS + SPT,56.00,N/A,O-60,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-62,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-63,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-66,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-67,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.00,N/A,O-69,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.37, Station A-2: 15.07, Station B-1: 34.36, Station B-2: 36.14, Station C-1: 16.81, Station C-2: 14.93, Station D-1: 23.75, Station D-2: 22.07, Station D-3: 19.43"
Simulation2,FCFS + SPT,56.19,A-1,O-64,T1,Task Complete,"TWT: 49.89, TIT: 6.30"
Simulation2,FCFS + SPT,56.19,B-1,O-64,T2,Task Added,
Simulation2,FCFS + SPT,56.19,C-2,O-64,T3,Task Added,
Simulation2,FCFS + SPT,56.19,C-2,N/A,N/A,Idle End,Idle duration: 2.72
Simulation2,FCFS + SPT,56.19,C-2,O-64,T3,Task Start,Process time: 1.61
Simulation2,FCFS + SPT,56.19,A-1,O-59,T1,Task Start,Process time: 4.07
Simulation2,FCFS + SPT,57.19,C-1,O-58,T3,Task Complete,"TWT: 44.90, TIT: 12.29"
Simulation2,FCFS + SPT,57.19,C-1,O-50,T3,Task Start,Process time: 3.29
Simulation2,FCFS + SPT,57.47,A-2,O-41,T1,Task Complete,"TWT: 52.01, TIT: 5.46"
Simulation2,FCFS + SPT,57.47,B-1,O-41,T2,Task Added,
Simulation2,FCFS + SPT,57.47,C-2,O-41,T3,Task Added,
Simulation2,FCFS + SPT,57.47,A-2,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,57.47,A-2,O-45,T1,Order Released,Continuous Release
Simulation2,FCFS + SPT,57.47,A-2,O-45,T1,Task Added,
Simulation2,FCFS + SPT,57.47,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation2,FCFS + SPT,57.47,A-2,O-45,T1,Task Start,Process time: 5.08
Simulation2,FCFS + SPT,57.58,D-3,O-70,T4,Task Complete,"TWT: 51.87, TIT: 5.71"
Simulation2,FCFS + SPT,57.58,A-2,O-70,T1,Task Added,
Simulation2,FCFS + SPT,57.58,D-3,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,57.76,D-2,O-68,T4,Task Complete,"TWT: 54.24, TIT: 3.52"
Simulation2,FCFS + SPT,57.76,A-2,O-68,T1,Task Added,
Simulation2,FCFS + SPT,57.76,D-2,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,57.80,C-2,O-64,T3,Task Complete,"TWT: 39.59, TIT: 18.21"
Simulation2,FCFS + SPT,57.80,C-2,O-41,T3,Task Start,Process time: 1.76
Simulation2,FCFS + SPT,58.15,B-1,O-58,T2,Task Complete,"TWT: 43.83, TIT: 14.32"
Simulation2,FCFS + SPT,58.15,D-2,O-58,T4,Task Added,
Simulation2,FCFS + SPT,58.15,D-2,N/A,N/A,Idle End,Idle duration: 0.40
Simulation2,FCFS + SPT,58.15,D-2,O-58,T4,Task Start,Process time: 4.15
Simulation2,FCFS + SPT,58.15,B-1,O-50,T2,Task Start,Process time: 3.29
Simulation2,FCFS + SPT,58.29,D-1,O-56,T4,Task Complete,"TWT: 54.70, TIT: 3.59"
Simulation2,FCFS + SPT,58.29,N/A,O-56,N/A,Order Finished,
Simulation2,FCFS + SPT,58.29,D-1,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,58.34,B-2,O-39,T2,Task Complete,"TWT: 48.34, TIT: 10.00"
Simulation2,FCFS + SPT,58.34,N/A,O-39,N/A,Order Finished,
Simulation2,FCFS + SPT,58.34,B-2,O-31,T2,Task Start,Process time: 3.42
Simulation2,FCFS + SPT,59.56,C-2,O-41,T3,Task Complete,"TWT: 41.35, TIT: 18.21"
Simulation2,FCFS + SPT,59.56,C-2,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,60.00,N/A,O-46,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-48,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-51,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-52,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-53,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-55,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-60,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-62,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-63,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-66,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-67,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.00,N/A,O-69,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 21.58, Station A-2: 20.12, Station B-1: 35.35, Station B-2: 29.17, Station C-1: 14.39, Station C-2: 15.12, Station D-1: 21.11, Station D-2: 19.82, Station D-3: 17.49, Station E-1: 11.05"
Simulation2,FCFS + SPT,60.26,A-1,O-59,T1,Task Complete,"TWT: 53.96, TIT: 6.30"
Simulation2,FCFS + SPT,60.26,B-2,O-59,T2,Task Added,
Simulation2,FCFS + SPT,60.26,C-2,O-59,T3,Task Added,
Simulation2,FCFS + SPT,60.26,C-2,N/A,N/A,Idle End,Idle duration: 0.70
Simulation2,FCFS + SPT,60.26,C-2,O-59,T3,Task Start,Process time: 5.53
Simulation2,FCFS + SPT,60.26,A-1,O-65,T1,Task Start,Process time: 1.50
Simulation2,FCFS + SPT,60.48,C-1,O-50,T3,Task Complete,"TWT: 48.19, TIT: 12.29"
Simulation2,FCFS + SPT,60.48,C-1,O-57,T3,Task Start,Process time: 2.15
Simulation2,FCFS + SPT,61.44,B-1,O-50,T2,Task Complete,"TWT: 47.12, TIT: 14.32"
Simulation2,FCFS + SPT,61.44,E-1,O-50,T5,Task Added,
Simulation2,FCFS + SPT,61.44,E-1,N/A,N/A,Idle End,Idle duration: 15.27
Simulation2,FCFS + SPT,61.44,E-1,O-50,T5,Task Start,Process time: 4.20
Simulation2,FCFS + SPT,61.44,B-1,O-64,T2,Task Start,Process time: 4.34
Simulation2,FCFS + SPT,61.76,A-1,O-65,T1,Task Complete,"TWT: 55.46, TIT: 6.30"
Simulation2,FCFS + SPT,61.76,B-2,O-65,T2,Task Added,
Simulation2,FCFS + SPT,61.76,C-2,O-65,T3,Task Added,
Simulation2,FCFS + SPT,61.76,A-1,N/A,N/A,Idle Start,
Simulation2,FCFS + SPT,61.76,A-1,O-46,T1,Order Released,Continuous Release
Simulation2,FCFS + SPT,61.76,A-1,O-46,T1,Task Added,
Simulation2,FCFS + SPT,61.76,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation2,FCFS + SPT,61.76,A-1,O-46,T1,Task Start,Process time: 1.98
Simulation2,FCFS + SPT,61.76,B-2,O-31,T2,Task Complete,"TWT: 51.76, TIT: 10.00"
Simulation2,FCFS + SPT,61.76,E-1,O-31,T5,Task Added,
